Dátum,Registration,New,Elhunytak,Gyógyultak,Mintavétel száma,Egymillió lakosra elvégzett tesztek száma,Kórházi karanténba zártak száma,Regisztrált esetek százalékos változása az előző naphoz viszonyítva,Pozitív tesztek aránya,A mintavételek számának százalékos változása az előző naphoz képest,Aktív fertőzöttek száma,Elhunytak aránya Magyarországon,Gyógyultak aránya Magyarországon,Hatósági házi karantén,Új mintavételek száma,Új esetek aránya az új mintavételekhez képest,New Deaths,Új gyógyultak naponta,Kórházi ápoltak száma,Lélegeztetőgépen lévők száma,Aktív esetek/összes eset,Kórházi ápoltak számának változása az előző naphoz képest,Lélegeztetőgépen lévők számának változása az előző naphoz képest,Kórházi ápoltak aránya az aktív eseteken belül,Lélegeztetőgépen lévők aránya a kórházi ápoltakon belül,Növekedési faktor,Hétnapos mozgóátlag,Hétnapos csúszóátlag,Hétnapos csúszóátlag.1,Hétnapos csúszóátlag.2,Hétnapos csúszóátlag.3,Beoltottak száma Magyarországon,Új beoltottak száma Magyarországon,Hétnapos csúszóátlag.4,Második oltás,Második oltás napi,Hétnapos csúszóátlag.5,Hétnapos csúszóátlag.6
2020-05-10,3263.0,50.0,413.0,933.0,108257.0,11046.632653061224,,0.0156,0.0301,0.048,1917.0,0.1266,0.2859,10356.0,4999.0,0.01,8.0,29.0,812.0,50.0,0.5874961691694759,-63.0,50.0,0.42357850808555036,0.06157635467980296,0.5321285140562249,0.6702478595930851,37.857142857142854,10.428571428571429,3749.5714285714284,0.011942857142857142,,,,,,,43.42857142857143
2020-05-11,3284.0,21.0,421.0,958.0,112165.0,11445.408163265305,,0.0064,0.0293,0.036,1905.0,0.1282,0.2917,10955.0,3908.0,0.0054,8.0,25.0,782.0,45.0,0.5800852618757613,-30.0,-5.0,0.410498687664042,0.05754475703324808,0.5508849557522124,0.64114699827555,35.57142857142857,10.0,4029.5714285714284,0.01,,,,,,,46.857142857142854
2020-05-12,3313.0,29.0,425.0,1007.0,114719.0,11706.020408163264,,0.0088,0.0289,0.023,1881.0,0.1283,0.304,11016.0,2554.0,0.0114,4.0,49.0,746.0,45.0,0.5677633564744944,-36.0,0.0,0.39659755449229134,0.06032171581769437,0.5961538461538461,0.6184559869275512,35.42857142857143,8.857142857142858,4166.0,0.008942857142857145,,,,,,,42.57142857142857
2020-05-13,3341.0,28.0,430.0,1102.0,118500.0,12091.836734693876,,0.0085,0.0282,0.033,1809.0,0.1287,0.3298,11053.0,3781.0,0.0074,5.0,95.0,688.0,45.0,0.5414546542951212,-58.0,0.0,0.38032061912658927,0.06540697674418605,0.5989583333333334,0.6058870394022084,32.857142857142854,8.142857142857142,4252.142857142857,0.007928571428571429,,,,,,,49.0
2020-05-14,3380.0,39.0,436.0,1169.0,123258.0,12577.346938775509,,0.0117,0.0274,0.04,1775.0,0.129,0.3459,11084.0,4758.0,0.0082,6.0,67.0,658.0,49.0,0.5251479289940828,-30.0,4.0,0.37070422535211267,0.07446808510638298,0.6133333333333333,0.584399307853377,32.857142857142854,7.571428571428571,4174.571428571428,0.008042857142857143,,,,,,,52.57142857142857
2020-05-15,3417.0,37.0,442.0,1287.0,127237.0,12983.367346938774,,0.0109,0.0269,0.032,1688.0,0.1294,0.3766,10954.0,3979.0,0.0093,6.0,118.0,614.0,46.0,0.49400058530875035,-44.0,-3.0,0.3637440758293839,0.0749185667752443,0.7587301587301587,0.5990393305291141,34.142857142857146,7.142857142857143,4025.5714285714284,0.008571428571428572,,,,,,,60.285714285714285
2020-05-16,3473.0,56.0,448.0,1371.0,131429.0,13411.122448979591,,0.0164,0.0264,0.033,1654.0,0.129,0.3948,10742.0,4192.0,0.0134,6.0,84.0,570.0,45.0,0.4762453210480852,-44.0,-1.0,0.34461910519951633,0.07894736842105263,0.959409594095941,0.6585141050650071,37.142857142857146,6.142857142857143,4024.4285714285716,0.0093,,,,,,,66.71428571428571
2020-05-17,3509.0,36.0,451.0,1396.0,135137.0,13789.489795918367,,0.0104,0.026,0.028,1662.0,0.1285,0.3978,10470.0,3708.0,0.0097,3.0,25.0,562.0,47.0,0.4736392134511257,-8.0,2.0,0.3381468110709988,0.08362989323843416,0.9283018867924528,0.7151103011701826,35.142857142857146,5.428571428571429,3840.0,0.009257142857142856,,,,,,,66.14285714285714
2020-05-18,3535.0,26.0,462.0,1400.0,137243.0,14004.38775510204,,0.0074,0.0258,0.016,1673.0,0.1307,0.396,10388.0,2106.0,0.0123,11.0,4.0,568.0,46.0,0.47326732673267324,6.0,-1.0,0.33950986252241483,0.08098591549295775,1.0080321285140563,0.7804170401361602,35.857142857142854,5.857142857142857,3582.5714285714284,0.010242857142857142,,,,,,,63.142857142857146
2020-05-19,3556.0,21.0,467.0,1412.0,138697.0,14152.755102040815,,0.0059,0.0256,0.011,1677.0,0.1313,0.3971,10394.0,1454.0,0.0144,5.0,12.0,,,0.47159730033745784,-568.0,-46.0,,,0.9798387096774194,0.8352291634966706,34.714285714285715,6.0,3425.4285714285716,0.010671428571428571,,,,,,,57.857142857142854
2020-05-20,3598.0,42.0,470.0,1454.0,142729.0,14564.183673469386,,0.0118,0.0252,0.029,1674.0,0.1306,0.4041,10931.0,4032.0,0.0104,3.0,42.0,539.0,29.0,0.4652584769316287,539.0,29.0,0.32198327359617684,0.05380333951762523,1.117391304347826,0.909291016498741,36.714285714285715,5.714285714285714,3461.285714285714,0.011099999999999999,,,,,,,50.285714285714285
2020-05-21,3641.0,43.0,473.0,1509.0,147511.0,15052.142857142857,,0.012,0.0247,0.034,1659.0,0.1299,0.4144,11103.0,4782.0,0.009,3.0,55.0,510.0,27.0,0.455644053831365,-29.0,-2.0,0.3074141048824593,0.052941176470588235,1.1347826086956523,0.9837837701219295,37.285714285714285,5.285714285714286,3464.714285714286,0.011214285714285715,,,,,,,48.57142857142857
2020-05-22,3678.0,37.0,476.0,1587.0,155801.0,15898.061224489795,,0.0102,0.0236,0.056,1615.0,0.1294,0.4315,11668.0,8290.0,0.0045,3.0,78.0,483.0,23.0,0.4390973355084285,-27.0,-4.0,0.29907120743034055,0.047619047619047616,1.0920502092050208,1.0314009201897671,37.285714285714285,4.857142857142857,4080.5714285714284,0.010528571428571429,,,,,,,42.857142857142854
2020-05-23,3713.0,35.0,482.0,1655.0,159260.0,16251.020408163264,,0.0095,0.0233,0.022,1576.0,0.1298,0.4457,11704.0,3459.0,0.0101,6.0,68.0,462.0,21.0,0.42445461890654457,-21.0,-2.0,0.29314720812182743,0.045454545454545456,0.9230769230769231,1.0262105386156217,34.285714285714285,4.857142857142857,3975.8571428571427,0.010057142857142858,,,,,,,40.57142857142857
2020-05-24,3741.0,28.0,486.0,1690.0,162925.0,16625.0,,0.0075,0.023,0.023,1565.0,0.1299,0.4518,11934.0,3665.0,0.0076,4.0,35.0,442.0,28.0,0.41833734295642877,-20.0,7.0,0.2824281150159744,0.06334841628959276,0.943089430894309,1.0283230449158869,33.142857142857146,5.0,3969.714285714286,0.009757142857142857,,,,,,,42.0
2020-05-25,3756.0,15.0,491.0,1711.0,164619.0,16797.85714285714,,0.004,0.0228,0.01,1554.0,0.1307,0.4555,11810.0,1694.0,0.0089,5.0,21.0,,,0.41373801916932906,-442.0,-28.0,,,0.8804780876494024,1.0101010390780791,31.571428571428573,4.142857142857143,3910.8571428571427,0.009271428571428571,,,,,,,44.42857142857143
2020-05-26,3771.0,15.0,499.0,1836.0,166263.0,16965.61224489796,,0.004,0.0227,0.01,1436.0,0.1323,0.4869,11611.0,1644.0,0.0091,8.0,125.0,436.0,27.0,0.38080084858127816,436.0,27.0,0.30362116991643456,0.06192660550458716,0.8847736625514403,0.996520318060082,30.714285714285715,4.571428571428571,3938.0,0.008514285714285714,,,,,,,60.57142857142857
2020-05-27,3793.0,22.0,505.0,1856.0,169960.0,17342.85714285714,,0.0058,0.0223,0.022,1432.0,0.1331,0.4893,11616.0,3697.0,0.006,6.0,20.0,430.0,25.0,0.3775375692064329,-6.0,-2.0,0.30027932960893855,0.05813953488372093,0.7587548638132295,0.9452865408408541,27.857142857142858,5.0,3890.1428571428573,0.007885714285714284,,,,,,,57.42857142857143
2020-05-28,3816.0,23.0,509.0,1996.0,174011.0,17756.224489795917,,0.0061,0.0219,0.024,1311.0,0.1334,0.5231,11525.0,4051.0,0.0057,4.0,140.0,404.0,24.0,0.34355345911949686,-26.0,-1.0,0.30816170861937453,0.0594059405940594,0.6704980842911877,0.8789601802116448,25.0,5.142857142857143,3785.714285714286,0.007414285714285714,,,,,,,69.57142857142857
2020-05-29,3841.0,25.0,517.0,2024.0,180152.0,18382.85714285714,,0.0066,0.0213,0.035,1300.0,0.1346,0.5269,10763.0,6141.0,0.0041,8.0,28.0,384.0,24.0,0.33845352772715437,-20.0,0.0,0.2953846153846154,0.0625,0.6245210727969349,0.8121703035819181,23.285714285714285,5.857142857142857,3478.714285714286,0.007357142857142856,,,,,,,62.42857142857143
2020-05-30,3867.0,26.0,524.0,2142.0,183562.0,18730.81632653061,,0.0068,0.0211,0.019,1201.0,0.1355,0.5539,11408.0,3410.0,0.0076,7.0,118.0,414.0,22.0,0.31057667442461856,30.0,-2.0,0.3447127393838468,0.05314009661835749,0.6416666666666667,0.771968838380453,22.0,6.0,3471.714285714286,0.007,,,,,,,69.57142857142857
2020-05-31,3876.0,9.0,526.0,2147.0,185980.0,18977.551020408162,,0.0023,0.0208,0.013,1203.0,0.1357,0.5539,11540.0,2418.0,0.0037,2.0,5.0,419.0,25.0,0.31037151702786375,5.0,3.0,0.3482959268495428,0.059665871121718374,0.5818965517241379,0.7203698556418571,19.285714285714285,5.714285714285714,3293.5714285714284,0.006442857142857144,,,,,,,65.28571428571429
2020-06-01,3892.0,16.0,527.0,2156.0,187965.0,19180.102040816324,,0.0041,0.0207,0.011,1209.0,0.1354,0.554,11226.0,1985.0,0.0081,1.0,9.0,417.0,25.0,0.3106372045220966,-2.0,0.0,0.34491315136476425,0.05995203836930456,0.6153846153846154,0.6824993596040303,19.428571428571427,5.142857142857143,3335.1428571428573,0.006328571428571429,,,,,,,63.57142857142857
2020-06-02,3921.0,29.0,532.0,2160.0,189969.0,19384.591836734693,,0.0075,0.0206,0.011,1229.0,0.1357,0.5509,11159.0,2004.0,0.0145,5.0,4.0,427.0,24.0,0.31344044886508543,10.0,-1.0,0.34743694060211555,0.05620608899297424,0.6976744186046512,0.6557708961830605,21.428571428571427,4.714285714285714,3386.5714285714284,0.0070999999999999995,,,,,,,46.285714285714285
2020-06-03,3931.0,10.0,534.0,2190.0,191572.0,19548.16326530612,,0.0026,0.0205,0.008,1207.0,0.1358,0.5571,11172.0,1603.0,0.0062,2.0,30.0,414.0,24.0,0.30704655303993894,-13.0,0.0,0.34299917149958575,0.057971014492753624,0.7076923076923077,0.6484762453086431,19.714285714285715,4.142857142857143,3087.4285714285716,0.0071285714285714286,,,,,,,47.714285714285715
2020-06-04,3954.0,23.0,539.0,2205.0,195894.0,19989.183673469386,,0.0059,0.0202,0.023,1210.0,0.1363,0.5577,10985.0,4322.0,0.0053,5.0,15.0,406.0,24.0,0.3060192210419828,-8.0,0.0,0.33553719008264465,0.059113300492610835,0.7885714285714286,0.6653438659201061,19.714285714285715,4.285714285714286,3126.1428571428573,0.0070714285714285705,,,,,,,29.857142857142858
2020-06-05,3970.0,16.0,542.0,2245.0,202606.0,20674.08163265306,,0.004,0.0196,0.034,1183.0,0.1365,0.5655,9693.0,6712.0,0.0024,3.0,40.0,397.0,21.0,0.29798488664987405,-9.0,-3.0,0.3355874894336433,0.05289672544080604,0.7914110429447853,0.6891852902269419,18.428571428571427,3.5714285714285716,3207.714285714286,0.006828571428571428,,,,,,,31.571428571428573
2020-06-06,3990.0,20.0,545.0,2279.0,206853.0,21107.448979591834,,0.005,0.0193,0.021,1166.0,0.1366,0.5712,10133.0,4247.0,0.0047,3.0,34.0,387.0,21.0,0.29223057644110273,-10.0,0.0,0.3319039451114923,0.05426356589147287,0.7987012987012987,0.7116188090890321,17.571428571428573,3.0,3327.285714285714,0.006414285714285714,,,,,,,19.571428571428573
2020-06-07,4008.0,18.0,546.0,2279.0,210202.0,21449.183673469386,,0.0045,0.0191,0.016,1183.0,0.1362,0.5686,9916.0,3349.0,0.0054,1.0,0.0,386.0,21.0,0.29515968063872255,-1.0,0.0,0.32628909551986474,0.054404145077720206,0.9777777777777777,0.7681732699538378,18.857142857142858,2.857142857142857,3460.285714285714,0.006657142857142859,,,,,,,18.857142857142858
2020-06-08,4014.0,6.0,548.0,2284.0,210749.0,21505.0,,0.0015,0.019,0.003,1182.0,0.1365,0.569,9665.0,547.0,0.011,1.0,5.0,385.0,21.0,0.2944693572496263,-1.0,0.0,0.3257191201353638,0.05454545454545454,0.8970588235294118,0.8084124425459516,17.428571428571427,2.857142857142857,3254.8571428571427,0.007071428571428571,,,,,,,18.285714285714285
2020-06-09,4017.0,3.0,550.0,2324.0,214468.0,21884.489795918365,,0.0007,0.0187,0.018,1143.0,0.1369,0.5785,,3719.0,0.0008,2.0,40.0,365.0,20.0,0.28454070201643017,-20.0,-1.0,0.3193350831146107,0.0547945205479452,0.64,0.8001732398881443,13.714285714285714,2.4285714285714284,3499.8571428571427,0.005114285714285715,,,,,,,23.428571428571427
2020-06-10,4027.0,10.0,551.0,2355.0,217689.0,22213.16326530612,,0.0025,0.0185,0.015,1121.0,0.1368,0.5848,8805.0,3221.0,0.0031,1.0,31.0,344.0,20.0,0.27837099577849517,-21.0,0.0,0.3068688670829616,0.05813953488372093,0.6956521739130435,0.7984532207768209,13.714285714285714,2.2857142857142856,3731.0,0.004671428571428571,,,,,,,23.571428571428573
2020-06-11,4039.0,12.0,553.0,2391.0,222247.0,22678.26530612245,,0.003,0.0182,0.021,1095.0,0.1369,0.592,9167.0,4558.0,0.0026,2.0,36.0,321.0,19.0,0.2711067095815796,-23.0,-1.0,0.29315068493150687,0.059190031152647975,0.6159420289855072,0.7737918779788319,12.142857142857142,1.8571428571428572,3764.714285714286,0.004285714285714286,,,,,,,26.571428571428573
2020-06-12,4053.0,14.0,555.0,2447.0,226669.0,23129.489795918365,,0.0035,0.0179,0.02,1051.0,0.1369,0.6038,8834.0,4422.0,0.0032,2.0,56.0,290.0,20.0,0.2593140883296324,-31.0,1.0,0.2759276879162702,0.06896551724137931,0.6434108527131783,0.7526489936600311,11.857142857142858,1.7142857142857142,3437.5714285714284,0.0044,,,,,,,28.857142857142858
2020-06-13,4064.0,11.0,559.0,2476.0,230169.0,23486.632653061224,,0.0027,0.0177,0.015,1029.0,0.1375,0.6093,,3500.0,0.0031,4.0,29.0,283.0,20.0,0.2531988188976378,-7.0,0.0,0.2750242954324587,0.0706713780918728,0.6016260162601627,0.7244953818827259,10.571428571428571,1.8571428571428572,3330.8571428571427,0.004171428571428571,,,,,,,28.142857142857142
2020-06-14,4069.0,5.0,562.0,2482.0,233742.0,23851.224489795917,,0.0012,0.0174,0.016,1025.0,0.1381,0.61,7287.0,3573.0,0.0014,3.0,6.0,275.0,20.0,0.25190464487589087,-8.0,0.0,0.2682926829268293,0.07272727272727272,0.4621212121212121,0.6508301582175022,8.714285714285714,2.142857142857143,3362.8571428571427,0.0036,,,,,,,29.0
2020-06-15,4076.0,7.0,563.0,2485.0,235377.0,24018.061224489793,,0.0017,0.0173,0.007,1028.0,0.1381,0.6097,7707.0,1635.0,0.0043,1.0,3.0,275.0,19.0,0.2522080471050049,0.0,-1.0,0.26750972762645914,0.06909090909090909,0.5081967213114754,0.5952784293292256,8.857142857142858,2.142857142857143,3518.285714285714,0.0026428571428571434,,,,,,,28.714285714285715
2020-06-16,4077.0,1.0,565.0,2516.0,236828.0,24166.12244897959,,0.0002,0.0172,0.006,996.0,0.1386,0.6171,7545.0,1451.0,0.0007,2.0,31.0,255.0,17.0,0.24429727740986018,-20.0,-2.0,0.2560240963855422,0.06666666666666667,0.625,0.5931355721863685,8.571428571428571,2.142857142857143,3194.285714285714,0.0026285714285714285,,,,,,,27.428571428571427
2020-06-17,4078.0,1.0,567.0,2547.0,242139.0,24708.061224489793,,0.0002,0.0168,0.022,964.0,0.139,0.6246,7092.0,5311.0,0.0002,2.0,31.0,210.0,16.0,0.2363903874448259,-45.0,-1.0,0.21784232365145229,0.0761904761904762,0.53125,0.5696495473416479,7.285714285714286,2.2857142857142856,3492.8571428571427,0.002214285714285714,,,,,,,27.428571428571427
2020-06-18,4079.0,1.0,568.0,2564.0,245598.0,25061.020408163262,,0.0002,0.0166,0.014,947.0,0.1392,0.6286,6310.0,3459.0,0.0003,1.0,17.0,199.0,15.0,0.23216474626133857,-11.0,-1.0,0.21013727560718057,0.07537688442211055,0.47058823529411764,0.5488847196714495,5.714285714285714,2.142857142857143,3335.8571428571427,0.0018857142857142857,,,,,,,24.714285714285715
2020-06-19,4081.0,2.0,568.0,2581.0,249391.0,25448.061224489793,,0.0005,0.0164,0.015,932.0,0.1392,0.6324,3944.0,3793.0,0.0005,0.0,17.0,192.0,15.0,0.22837539818671895,-7.0,0.0,0.20600858369098712,0.078125,0.3373493975903614,0.5051616546539043,4.0,1.8571428571428572,3246.0,0.0014999999999999998,,,,,,,19.142857142857142
2020-06-20,4086.0,5.0,570.0,2585.0,253100.0,25826.530612244896,,0.0012,0.0161,0.015,931.0,0.1395,0.6326,,3709.0,0.0013,2.0,4.0,186.0,15.0,0.227851199216838,-6.0,0.0,0.19978517722878625,0.08064516129032258,0.2972972972972973,0.4616861233734948,3.142857142857143,1.5714285714285714,3275.8571428571427,0.0012428571428571428,,,,,,,15.571428571428571
2020-06-21,4094.0,8.0,570.0,2589.0,256326.0,26155.714285714283,,0.002,0.016,0.013,935.0,0.1392,0.6324,,3226.0,0.0025,0.0,4.0,185.0,15.0,0.22838299951148022,-1.0,0.0,0.19786096256684493,0.08108108108108109,0.4098360655737705,0.45421681672386033,3.5714285714285716,1.1428571428571428,3226.285714285714,0.0014,,,,,,,15.285714285714286
2020-06-22,4102.0,8.0,572.0,2590.0,258115.0,26338.26530612245,,0.002,0.0159,0.007,940.0,0.1394,0.6314,3528.0,1789.0,0.0045,2.0,1.0,184.0,14.0,0.22915650901999024,-1.0,-1.0,0.19574468085106383,0.07608695652173914,0.41935483870967744,0.4415251192093178,3.7142857142857144,1.2857142857142858,3248.285714285714,0.0014285714285714284,,,,,,,15.0
2020-06-23,4107.0,5.0,573.0,2600.0,258861.0,26414.387755102038,,0.0012,0.0159,0.003,934.0,0.1395,0.6331,,746.0,0.0067,1.0,10.0,183.0,14.0,0.22741660579498418,-1.0,0.0,0.19593147751605997,0.07650273224043716,0.5,0.42366797635217496,4.285714285714286,1.1428571428571428,3147.5714285714284,0.002285714285714286,,,,,,,12.0
2020-06-24,4114.0,7.0,576.0,2618.0,261420.0,26675.51020408163,,0.0017,0.0157,0.01,920.0,0.14,0.6364,,2559.0,0.0027,3.0,18.0,183.0,13.0,0.2236266407389402,0.0,-1.0,0.19891304347826086,0.07103825136612021,0.7058823529411765,0.4486154553437715,5.142857142857143,1.2857142857142858,2754.4285714285716,0.0026428571428571434,,,,,,,10.142857142857142
2020-06-25,4123.0,9.0,577.0,2640.0,265129.0,27053.979591836734,,0.0022,0.0156,0.014,906.0,0.1399,0.6403,,3709.0,0.0024,1.0,22.0,182.0,13.0,0.21974290565122484,-1.0,0.0,0.20088300220750552,0.07142857142857142,1.1,0.5385314217303262,6.285714285714286,1.2857142857142858,2790.1428571428573,0.002942857142857143,,,,,,,10.857142857142858
2020-06-26,4127.0,4.0,578.0,2663.0,267056.0,27250.61224489796,,0.001,0.0155,0.007,886.0,0.1401,0.6453,,1927.0,0.0021,1.0,23.0,179.0,13.0,0.214683789677732,-3.0,0.0,0.2020316027088036,0.07262569832402235,1.6428571428571428,0.7250325281970093,6.571428571428571,1.4285714285714286,2523.5714285714284,0.0031714285714285716,,,,,,,11.714285714285714
2020-06-27,4138.0,11.0,578.0,2681.0,270263.0,27577.85714285714,,0.0027,0.0153,0.012,879.0,0.1397,0.6479,,3207.0,0.0034,0.0,18.0,174.0,11.0,0.2124214596423393,-5.0,-2.0,0.19795221843003413,0.06321839080459771,2.3636363636363638,1.0202238233883045,7.428571428571429,1.1428571428571428,2451.8571428571427,0.003471428571428572,,,,,,,13.714285714285714
2020-06-28,4142.0,4.0,581.0,2685.0,271194.0,27672.85714285714,,0.001,0.0153,0.003,876.0,0.1403,0.6482,,931.0,0.0043,3.0,4.0,172.0,9.0,0.21149203283437953,-2.0,-2.0,0.1963470319634703,0.05232558139534884,1.92,1.2359615283063372,6.857142857142857,1.5714285714285714,2124.0,0.0037285714285714283,,,,,,,13.714285714285714
2020-06-29,4145.0,3.0,585.0,2685.0,273879.0,27946.836734693876,,0.0007,0.0151,0.01,875.0,0.1411,0.6478,1763.0,2685.0,0.0011,4.0,0.0,170.0,9.0,0.21109770808202655,-2.0,0.0,0.19428571428571428,0.052941176470588235,1.6538461538461537,1.412317430468691,6.142857142857143,1.8571428571428572,2252.0,0.0032428571428571432,,,,,,,13.571428571428571
2020-06-30,4155.0,10.0,585.0,2692.0,274945.0,28055.61224489796,,0.0024,0.0151,0.004,878.0,0.1408,0.6479,,1066.0,0.0094,0.0,7.0,169.0,9.0,0.21131167268351383,-1.0,0.0,0.19248291571753987,0.05325443786982249,1.6,1.569460287611548,6.857142857142857,1.7142857142857142,2297.714285714286,0.0036285714285714285,,,,,,,13.142857142857142
2020-07-01,4157.0,2.0,586.0,2714.0,277750.0,28341.836734693876,,0.0005,0.015,0.01,857.0,0.141,0.6529,,2805.0,0.0007,1.0,22.0,169.0,8.0,0.20615828722636517,0.0,-1.0,0.1971995332555426,0.047337278106508875,1.1944444444444444,1.639254872112015,6.142857142857143,1.4285714285714286,2332.8571428571427,0.0033428571428571426,,,,,,,13.714285714285714
2020-07-02,4166.0,9.0,587.0,2721.0,279690.0,28539.795918367345,,0.0022,0.0149,0.007,858.0,0.1409,0.6531,,1940.0,0.0046,1.0,7.0,157.0,8.0,0.2059529524723956,-12.0,0.0,0.18298368298368298,0.050955414012738856,0.9772727272727273,1.6217224045795473,6.142857142857143,1.4285714285714286,2080.1428571428573,0.0036571428571428566,,,,,,,11.571428571428571
2020-07-03,4172.0,6.0,588.0,2752.0,281628.0,28737.551020408162,,0.0014,0.0148,0.007,832.0,0.1409,0.6596,,1938.0,0.0031,1.0,31.0,150.0,9.0,0.19942473633748803,-7.0,1.0,0.18028846153846154,0.06,0.9782608695652174,1.5267800798235578,6.428571428571429,1.4285714285714286,2081.714285714286,0.0038,,,,,,,12.714285714285714
2020-07-04,4174.0,2.0,589.0,2784.0,283508.0,28929.387755102038,,0.0005,0.0147,0.007,801.0,0.1411,0.667,,1880.0,0.0011,1.0,32.0,140.0,8.0,0.19190225203641592,-10.0,-1.0,0.17478152309612985,0.05714285714285714,0.6923076923076923,1.2880188410623192,5.142857142857143,1.5714285714285714,1892.142857142857,0.003471428571428571,,,,,,,14.714285714285714
2020-07-05,4183.0,9.0,589.0,2811.0,285590.0,29141.836734693876,,0.0022,0.0146,0.007,783.0,0.1408,0.672,1348.0,2082.0,0.0043,0.0,27.0,144.0,8.0,0.18718622997848433,4.0,0.0,0.1839080459770115,0.05555555555555555,0.8541666666666666,1.1357569363004147,5.857142857142857,1.1428571428571428,2056.5714285714284,0.003471428571428572,,,,,,,18.0
2020-07-06,4189.0,6.0,589.0,2860.0,286083.0,29192.142857142855,,0.0014,0.0146,0.002,740.0,0.1406,0.6827,1675.0,493.0,0.0122,0.0,49.0,140.0,8.0,0.17665313917402722,-4.0,0.0,0.1891891891891892,0.05714285714285714,1.0232558139534884,1.045672602030034,6.285714285714286,0.5714285714285714,1743.4285714285713,0.005057142857142857,,,,,,,25.0
2020-07-07,4205.0,16.0,589.0,2874.0,286983.0,29283.97959183673,,0.0038,0.0147,0.003,742.0,0.1401,0.6835,,900.0,0.0178,0.0,14.0,142.0,7.0,0.17645659928656363,2.0,-1.0,0.19137466307277629,0.04929577464788732,1.0416666666666667,0.9659106972681292,7.142857142857143,0.5714285714285714,1719.7142857142858,0.006257142857142858,,,,,,,26.0
2020-07-08,4210.0,5.0,589.0,2885.0,288693.0,29458.4693877551,,0.0012,0.0146,0.006,736.0,0.1399,0.6853,1909.0,1710.0,0.0029,0.0,11.0,132.0,6.0,0.17482185273159145,-10.0,-1.0,0.1793478260869565,0.045454545454545456,1.2325581395348837,0.9713555108524774,7.571428571428571,0.42857142857142855,1563.2857142857142,0.006571428571428571,,,,,,,24.428571428571427
2020-07-09,4220.0,10.0,591.0,2887.0,289602.0,29551.224489795917,,0.0024,0.0146,0.003,742.0,0.14,0.6841,,909.0,0.011,2.0,2.0,131.0,6.0,0.17582938388625594,-1.0,0.0,0.1765498652291105,0.04580152671755725,1.255813953488372,1.0111471145975697,7.714285714285714,0.5714285714285714,1416.0,0.007485714285714286,,,,,,,23.714285714285715
2020-07-10,4223.0,3.0,593.0,2941.0,292037.0,29799.693877551017,,0.0007,0.0145,0.008,689.0,0.1404,0.6964,,2435.0,0.0012,2.0,54.0,133.0,6.0,0.16315415581340278,2.0,0.0,0.193033381712627,0.045112781954887216,1.1333333333333333,1.0333003237073004,7.285714285714286,0.7142857142857143,1487.0,0.007214285714285714,,,,,,,27.0
2020-07-11,4229.0,6.0,595.0,2974.0,293220.0,29920.408163265303,,0.0014,0.0144,0.004,660.0,0.1407,0.7032,,1183.0,0.0051,2.0,33.0,129.0,5.0,0.15606526365571058,-4.0,-1.0,0.19545454545454546,0.03875968992248062,1.5277777777777777,1.1526531930601698,7.857142857142857,0.8571428571428571,1387.4285714285713,0.007785714285714285,,,,,,,27.142857142857142
2020-07-12,4234.0,5.0,595.0,3036.0,294425.0,30043.367346938772,,0.0012,0.0144,0.004,603.0,0.1405,0.7171,2322.0,1205.0,0.0041,0.0,62.0,128.0,5.0,0.14241851676901277,-1.0,0.0,0.21227197346600332,0.0390625,1.2439024390243902,1.2083297319684159,7.285714285714286,0.8571428571428571,1262.142857142857,0.0077571428571428565,,,,,,,32.142857142857146
2020-07-13,4247.0,13.0,595.0,3073.0,295561.0,30159.285714285714,,0.0031,0.0144,0.004,579.0,0.1401,0.7236,2453.0,1136.0,0.0114,0.0,37.0,127.0,5.0,0.13633152813750882,-1.0,0.0,0.21934369602763384,0.03937007874015748,1.3181818181818181,1.2504620182867487,8.285714285714286,0.8571428571428571,1354.0,0.007642857142857143,,,,,,,30.428571428571427
2020-07-14,4258.0,11.0,595.0,3106.0,296358.0,30240.61224489796,,0.0026,0.0144,0.003,557.0,0.1397,0.7295,,797.0,0.0138,0.0,33.0,131.0,5.0,0.1308125880695162,4.0,0.0,0.23518850987432674,0.03816793893129771,1.06,1.2530810659057965,7.571428571428571,0.8571428571428571,1339.2857142857142,0.0070714285714285705,,,,,,,33.142857142857146
2020-07-15,4263.0,5.0,595.0,3127.0,299185.0,30529.08163265306,,0.0012,0.0142,0.009,541.0,0.1396,0.7335,,2827.0,0.0018,0.0,21.0,125.0,5.0,0.12690593478770817,-6.0,0.0,0.23105360443622922,0.04,1.0,1.2198584745436702,7.571428571428571,0.8571428571428571,1498.857142857143,0.006914285714285714,,,,,,,34.57142857142857
2020-07-16,4279.0,16.0,595.0,3156.0,300632.0,30676.734693877548,,0.0038,0.0142,0.005,528.0,0.1391,0.7376,,1447.0,0.0111,0.0,29.0,109.0,5.0,0.12339331619537275,-16.0,0.0,0.20643939393939395,0.045871559633027525,1.0925925925925926,1.1965411372728443,8.428571428571429,0.5714285714285714,1575.7142857142858,0.006928571428571429,,,,,,,38.42857142857143
